Lon_S;Lat_S;Lon_M;Lat_M;Lon_E;Lat_E;Fecha;Hora;Minimum_integration_threshold;Frequency;Exclude_below_line_depth_max;Transecta;UBM;NASC_mezcla_MS.MC;NASC_Unclassified_regions;P_Card_mezcla_MS.MC;P_Card_Unclassified_regions;N_Card_mezcla_MS.MC;N_Card_Unclassified_regions;Distancia_al_lance_asociado;Lance;Relinga_inferior_media;sA_Merluza_Austral;sA_Merluza_Cola;sA_Merluza 3 Aletas;sA_Reineta;sA_Jibia;sA_Congrio Dorado;sA_Sierra;sA_Brótula;sA_Tollo pajarito;sA_Granadero chileno;sA_Willy;sA_Gutigaudido;sA_Cojinoba gris;sA_Cojinoba moteada;sA_Tollo negro raspa;sA_Tollo cacho;sA_Tollo negro narigón;sA_Tollo Negro Peine;sA_Mictofidos;sA_Calamar
-75.27169602;-43.66736172;-75.26607173;-43.66724917;-75.26034732;-43.66709541;20250807; 19:45:29.0340;-65;38;700.367962;ACUST0003;5;99.682483;2220.86814;271.175749;63.395917;1;1;5.170913237;3;370;14.30280851;85.37967449;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.26026125;-43.66709124;-75.254495;-43.66705566;-75.24891412;-43.66708253;20250807; 19:48:51.9310;-65;38;597.174215;ACUST0003;6;97.319192;2027.050773;278.634618;63.395917;1;1;4.688804695;3;370;13.96371485;83.35547715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.24883762;-43.66708781;-75.24311516;-43.66750289;-75.23738432;-43.66750109;20250807; 19:52:18.9610;-65;38;699.834442;ACUST0003;7;128.544561;2422.276308;331.240693;63.395917;1;1;4.17528432;3;370;18.44404539;110.1005156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.23730846;-43.6675;-75.231603;-43.66744853;-75.22588849;-43.66723364;20250807; 19:55:47.4260;-65;38;699.834442;ACUST0003;8;181.756977;2207.463909;350.424963;63.395917;1;1;3.691130453;3;370;26.07915814;155.6778189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.22581166;-43.66722641;-75.22029268;-43.66711833;-75.21444388;-43.66714728;20250807; 19:59:13.0980;-65;38;700.29912;ACUST0003;9;351.431005;3241.981197;351.574897;63.395917;1;1;3.238140751;3;370;50.42461041;301.0063946;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.21436304;-43.66715167;-75.20865385;-43.66735938;-75.20301026;-43.66745047;20250807; 20:02:38.7560;-65;38;700.18044;ACUST0003;10;510.297059;4360.017419;344.645041;63.395917;1;1;2.738062897;3;370;73.2192949;437.0777641;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.20293445;-43.6674471;-75.19720709;-43.66697729;-75.19152562;-43.66647987;20250807; 20:06:04.4230;-65;38;700.18044;ACUST0003;11;633.124354;4703.512744;328.688797;63.395917;1;1;2.299585939;3;370;90.84300598;542.281348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.19144843;-43.66647001;-75.18488077;-43.66654375;-75.18009421;-43.66654637;20250807; 20:09:48.3020;-65;38;552.441534;ACUST0003;12;605.636564;5505.503988;304.740617;63.395917;1;1;1.850321702;3;370;86.89895699;518.737607;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.18004244;-43.666548;-75.17433515;-43.66660036;-75.16856378;-43.66649258;20250807; 20:12:58.8140;-65;38;423.439491;ACUST0003;13;512.751997;11179.57388;275.697717;63.395917;1;1;1.464165706;3;370;73.57153841;439.1804586;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.16852246;-43.66649949;-75.16290257;-43.66667369;-75.15714473;-43.66703093;20250807; 20:16:26.6640;-65;38;302.970618;ACUST0003;14;459.71138;11015.25639;218.348885;63.395917;1;1;1.110775754;3;370;65.96107602;393.750304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.15709158;-43.66703577;-75.15129538;-43.66726484;-75.14548823;-43.66741502;20250807; 20:19:55.4630;-65;38;288.408985;ACUST0003;15;189.090268;8698.335102;221.720867;63.395917;1;1;0.871821011;3;370;27.13136564;161.9589024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.14544377;-43.66742317;-75.13976258;-43.66752487;-75.13402651;-43.66771201;20250807; 20:23:22.3290;-65;38;294.33938;ACUST0003;16;130.918464;5086.762165;221.685403;63.395917;1;1;0.937626365;3;370;18.78466171;112.1338023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.13397214;-43.66771362;-75.12834067;-43.66797333;-75.12262117;-43.66826015;20250807; 20:26:51.1360;-65;38;298.474322;ACUST0003;17;271.601964;9541.518877;207.765214;63.395917;1;1;1.232760804;3;370;38.97044662;232.6315174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.12256777;-43.66825704;-75.11678952;-43.66835239;-75.11111988;-43.66822;20250807; 20:30:22.7820;-65;38;226.122029;ACUST0003;18;302.111067;8383.374353;182.261555;63.395917;1;1;1.647605292;3;370;43.34800469;258.7630623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.11106189;-43.66821913;-75.10541151;-43.66834833;-75.09968022;-43.66828942;20250807; 20:33:52.5110;-65;38;273.367128;ACUST0003;19;377.628771;6140.468234;192.200676;63.395917;1;1;2.093120779;3;370;54.18356202;323.445209;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.09963034;-43.66828833;-75.09389123;-43.66844261;-75.08818389;-43.66861798;20250807; 20:37:21.3310;-65;38;291.504105;ACUST0003;20;263.762409;7570.232193;208.039491;63.395917;1;1;2.565469131;3;370;37.84559849;225.9168105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.0881197;-43.66861;-75.0823707;-43.66863561;-75.07675099;-43.66858052;20250807; 20:40:48.2040;-65;38;289.608662;ACUST0003;21;236.44915;8420.776946;206.25185;63.395917;1;1;3.05201524;3;370;33.92659185;202.5225582;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.0766853;-43.668585;-75.07095745;-43.66839902;-75.06523567;-43.66756662;20250807; 20:44:14.1040;-65;38;270.184362;ACUST0003;22;617.72263;8094.901918;192.825191;63.395917;1;1;3.523764798;3;370;88.63311009;529.0895199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.06518576;-43.66756031;-75.05955515;-43.66727721;-75.05383413;-43.66730514;20250807; 20:47:41.9650;-65;38;224.821816;ACUST0003;23;693.746949;8743.127184;173.88905;63.395917;1;1;3.961870163;3;370;99.54135841;594.2055906;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.05379486;-43.66730198;-75.04806841;-43.66725334;-75.04235956;-43.66704864;20250807; 20:51:09.9110;-65;38;202.460088;ACUST0003;24;1711.53955;10228.7828;162.662291;63.395917;1;1;4.448766557;3;370;245.5779763;1465.961574;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.04231172;-43.66704437;-75.03659502;-43.66689914;-75.03093537;-43.66682218;20250807; 20:54:37.8390;-65;38;193.927591;ACUST0003;25;3272.945078;8332.134223;159.674093;63.395917;1;1;4.923042409;3;370;469.614172;2803.330906;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.03088122;-43.66682276;-75.0251823;-43.66661129;-75.01949679;-43.66635151;20250807; 20:58:06.6980;-65;38;178.990788;ACUST0003;26;1479.127042;9642.454069;157.688577;63.395917;1;1;5.398482114;3;370;212.2305766;1266.896465;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.01944597;-43.66634829;-75.0137033;-43.66615323;-75.00790153;-43.66612927;20250807; 21:01:36.5260;-65;38;172.294257;ACUST0003;27;13.493458;5826.75451;153.233908;63.395917;1;1;5.870007438;3;370;1.936090877;11.55736712;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.00785539;-43.66612276;-75.00771365;-43.66610383;999;999;20250807; 21:03:24.8220;-65;38;170.191977;ACUST0003;28;0;4647.586621;0;63.395917;0;1;6.124625966;3;370;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.27697833;-43.7509;-75.27378284;-43.75251549;-75.26756168;-43.75217568;20250807; 23:54:43.3200;-65;38;699.870043;ACUST0004;1;79.155908;1217.486634;329.727635;103.765998;1;1;4.323401335;3;370;11.35758019;67.79832781;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.26747636;-43.75217667;-75.26184804;-43.75164829;-75.25615361;-43.75118775;20250807; 23:58:24.1100;-65;38;699.848672;ACUST0004;2;92.774332;1356.280533;331.234926;99.979199;1;1;4.210944491;3;370;13.31160165;79.46273035;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.25606398;-43.75118507;-75.25022263;-43.75119667;-75.24464342;-43.75115141;20250808; 00:01:52.8370;-65;38;699.829868;ACUST0004;3;87.298148;1444.652033;332.472182;100.521312;1;1;4.174903554;3;370;12.52585867;74.77228933;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.24456801;-43.75115167;-75.23890391;-43.75098333;-75.23309137;-43.75088362;20250808; 00:05:17.0420;-65;38;699.811126;ACUST0004;4;92.86428;1621.803028;332.728209;101.471818;1;1;4.207936623;3;370;13.32450772;79.53977228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.23301156;-43.75088436;-75.22732376;-43.75106105;-75.22159891;-43.75122534;20250808; 00:08:44.0280;-65;38;699.792319;ACUST0004;5;71.738588;1767.848761;332.921179;101.341651;1;1;4.3184996;3;370;10.2933159;61.4452721;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.22151391;-43.75122391;-75.2159403;-43.75103833;-75.21010745;-43.75095666;20250808; 00:12:10.9870;-65;38;699.773513;ACUST0004;6;107.856242;1068.683273;333.351671;101.25758;1;1;4.473060413;3;370;15.47560945;92.38063255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.21004231;-43.75095124;-75.2043638;-43.75093667;-75.19856562;-43.75090784;20250808; 00:15:37.9430;-65;38;699.754708;ACUST0004;7;108.304238;1049.733875;336.151281;104.369036;1;1;4.672199672;3;370;15.53988956;92.76434844;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.1984853;-43.75091;-75.19207852;-43.75095896;-75.1870882;-43.75081818;20250808; 00:19:17.3440;-65;38;699.735904;ACUST0004;8;102.493975;868.391562;339.566734;108.914345;1;1;4.939985827;3;370;14.7062117;87.7877633;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.18703202;-43.75081336;-75.18188504;-43.75067243;-75.17565335;-43.75064611;20250808; 00:22:19.4910;-65;38;699.717285;ACUST0004;9;74.44112;1370.046563;340.37675;111.471249;1;1;5.168815722;3;370;10.68108511;63.76003489;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.17558069;-43.75065704;-75.16985425;-43.75083667;-75.16413984;-43.75093926;20250808; 00:25:54.0010;-65;38;699.698738;ACUST0004;10;70.927554;2694.349978;341.55227;112.293304;1;1;5.510155784;3;370;10.17694576;60.75060824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.16406311;-43.75093833;-75.15843114;-43.75086726;-75.15268465;-43.75117333;20250808; 00:29:21.0790;-65;38;699.680046;ACUST0004;11;94.013646;2951.31179;343.14269;112.237404;1;1;5.850205121;3;370;13.48942297;80.52422303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.15260357;-43.75117218;-75.14400167;-43.750255;-75.13799268;-43.75013278;20250808; 02:01:35.9770;-65;38;699.661102;ACUST0004;12;69.53685;6793.980199;344.739375;111.98438;1;1;6.257158252;3;370;9.97740245;59.55944755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.13790698;-43.75013046;-75.13229893;-43.75004167;-75.12656982;-43.75006443;20250808; 02:04:51.9550;-65;38;699.158316;ACUST0004;13;54.716802;5020.451331;346.546713;111.744093;1;1;6.630573362;3;370;7.85096757;46.86583443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.12644481;-43.7500544;-75.12071308;-43.75028808;-75.11497664;-43.75040667;20250808; 02:07:59.6410;-65;38;699.141264;ACUST0004;14;79.540977;4226.879011;348.402166;111.514791;1;1;7.051448228;3;370;11.41283131;68.12814569;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.11489957;-43.75040781;-75.10921535;-43.75028739;-75.1035225;-43.75021036;20250808; 02:11:05.9220;-65;38;699.124337;ACUST0004;15;147.235658;5329.40782;349.27292;110.821423;1;1;7.461629675;3;370;21.12591259;126.1097454;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.1034332;-43.75020833;-75.09735164;-43.75020904;-75.09191333;-43.75023667;20250808; 02:14:17.1990;-65;38;699.168071;ACUST0004;16;165.725519;8856.300249;347.064092;108.41246;1;1;7.12163312;2;416.4;20.04397534;145.6815437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.09190397;-43.75023684;-75.08599453;-43.75031227;-75.080525;-43.75023;20250808; 02:17:19.6760;-65;38;607.83285;ACUST0004;17;139.975392;2991.876748;344.025026;106.794491;1;1;6.641140361;2;416.4;16.92957924;123.0458128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.0804396;-43.75021943;-75.07540868;-43.75012355;-75.06897773;-43.75018142;20250808; 02:20:10.2340;-65;38;699.296943;ACUST0004;18;139.436356;3692.59824;339.424021;106.925628;1;1;6.215703466;2;416.4;16.86438455;122.5719715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.06887997;-43.75018;-75.06266508;-43.75028667;-75.05749898;-43.75023483;20250808; 02:23:39.2260;-65;38;699.376135;ACUST0004;19;131.191253;4812.230477;334.78039;106.571464;1;1;5.680471759;2;416.4;15.86716552;115.3240875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.05740482;-43.75022889;-75.05181651;-43.75017453;-75.04595853;-43.75033542;20250808; 02:26:37.5200;-65;38;663.919304;ACUST0004;20;225.79028;6505.235115;330.915297;102.764634;1;1;5.24728164;2;416.4;27.30861748;198.4816625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.04589526;-43.75033262;-75.04025673;-43.75023833;-75.03449306;-43.75013312;20250808; 02:29:49.3900;-65;38;551.670312;ACUST0004;21;425.201314;13598.23554;317.461032;97.865081;1;1;4.778578975;2;416.4;51.42674891;373.7745651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.03443913;-43.7501299;-75.02910267;-43.75016672;-75.02295328;-43.7502511;20250808; 02:32:54.1520;-65;38;690.961928;ACUST0004;22;317.19352;3770.170881;340.099041;92.463345;1;1;4.343944215;2;416.4;38.36354915;278.8299708;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.02287661;-43.75026097;-75.01668811;-43.75025364;-75.01146773;-43.75014911;20250808; 02:36:21.2190;-65;38;683.101779;ACUST0004;23;234.359916;12816.73802;310.973316;86.87447;1;1;3.859899739;2;416.4;28.34508774;206.0148283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.01141138;-43.75015;-75.00586752;-43.7500795;-74.9999251;-43.75021305;20250808; 02:39:23.1110;-65;38;437.483155;ACUST0004;24;231.063045;3751.907744;248.682101;80.672334;1;1;3.471847053;2;416.4;27.94634166;203.1167033;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-74.9998672;-43.75021773;-74.9943799;-43.75027812;-74.98850089;-43.75021618;20250808; 02:42:34.5250;-65;38;511.953113;ACUST0004;25;182.678791;4475.121975;255.685555;73.896672;1;1;3.050905604;2;416.4;22.09441976;160.5843712;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-74.98843924;-43.75021282;-74.9826806;-43.75015365;-74.97691667;-43.74992667;20250808; 02:45:50.6290;-65;38;335.958591;ACUST0004;26;688.740973;3071.020404;204.186634;66.358562;1;1;2.680447391;2;416.4;83.30103392;605.4399391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-74.97688633;-43.74992582;-74.97119333;-43.74986667;-74.96548204;-43.74991306;20250808; 02:49:04.5580;-65;38;188.602568;ACUST0004;27;925.508589;7538.358177;141.863425;56.742035;1;1;2.377004986;2;416.4;111.9373253;813.5712637;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-74.96538967;-43.74991133;-74.96500167;-43.74993333;-74.9645489;-43.74999897;20250808; 02:50:48.2360;-65;38;162.628756;ACUST0004;28;65.885322;5345.812803;138.261092;66.457319;1;1;2.222104611;2;416.4;7.968620509;57.91670149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.233575;-43.83449;-75.22838667;-43.83412833;-75.22234175;-43.83478983;20250808; 04:22:24.8320;-65;38;700.467349;ACUST0005;1;156.268903;1632.42873;413.766535;110.655295;1;1;5.24449726;4;377;8.499776758;147.7691262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.2222311;-43.83478595;-75.21652325;-43.83435732;-75.21085449;-43.83447827;20250808; 04:25:35.4950;-65;38;700.389044;ACUST0005;2;170.64814;1461.232003;422.876417;110.672253;1;1;4.916117781;4;377;9.281892087;161.3662479;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.21076996;-43.83448781;-75.20497394;-43.83450833;-75.19935756;-43.834625;20250808; 04:28:40.6320;-65;38;700.315721;ACUST0005;3;353.360969;1457.346537;428.653161;110.689087;1;1;4.637306892;4;377;19.22000663;334.1409624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.19926217;-43.83462614;-75.19358943;-43.83459746;-75.18787108;-43.83455127;20250808; 04:31:55.4140;-65;38;700.241293;ACUST0005;4;459.748067;907.162203;435.333631;110.706777;1;1;4.407385974;4;377;25.0066127;434.7414543;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.18779517;-43.8345512;-75.1820222;-43.8346156;-75.17619104;-43.83466009;20250808; 04:35:21.2480;-65;38;685.305027;ACUST0005;5;414.746499;871.34991;437.059162;110.703063;1;1;4.226642969;4;377;22.55888782;392.1876112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.17612439;-43.83465833;-75.17044427;-43.8344702;-75.16487071;-43.83445371;20250808; 04:38:48.4530;-65;38;690.183755;ACUST0005;6;273.73275;1642.685183;429.496276;110.394097;1;1;4.110931187;4;377;14.88886926;258.8438807;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.16479268;-43.83445167;-75.15903744;-43.83442959;-75.15331679;-43.83448204;20250808; 04:42:15.6460;-65;38;602.718508;ACUST0005;7;470.470375;2490.202542;407.328938;109.983195;1;1;4.046216673;4;377;25.58982038;444.8805546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.15324062;-43.83448894;-75.14752823;-43.83464667;-75.14177621;-43.83438945;20250808; 04:45:47.0240;-65;38;601.330866;ACUST0005;8;569.086802;1929.842794;396.655854;109.566419;1;1;4.026104408;4;377;30.95376418;538.1330378;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.1416981;-43.83438026;-75.13606395;-43.83406816;-75.13034167;-43.83405167;20250808; 04:49:16.9500;-65;38;528.130468;ACUST0005;9;273.586612;4351.596045;359.172615;109.914277;1;1;4.10979389;4;377;14.88092052;258.7056915;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.13026979;-43.83405126;-75.12456699;-43.83417664;-75.11878475;-43.83403392;20250808; 04:52:48.2290;-65;38;450.833053;ACUST0005;10;235.688379;5819.212739;329.435362;111.459457;1;1;4.214160646;4;377;12.81956018;222.8688188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.11871188;-43.8340299;-75.11304174;-43.83401264;-75.10721014;-43.83409844;20250808; 04:56:22.2570;-65;38;387.523266;ACUST0005;11;184.800106;2964.830614;305.098485;112.138101;1;1;4.333072551;2;416.4;22.35098608;162.4491199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.10714121;-43.8341;-75.10146916;-43.83409963;-75.09577908;-43.83406167;20250808; 04:59:57.6820;-65;38;366.20575;ACUST0005;12;129.807275;2482.846178;284.525002;108.993556;1;1;4.005661085;2;416.4;15.69977777;114.1074972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.09570926;-43.83406167;-75.09001746;-43.83387948;-75.08423747;-43.83386245;20250808; 05:03:33.0650;-65;38;325.678007;ACUST0005;13;161.056232;2882.98298;261.822759;103.729842;1;1;3.714543868;2;416.4;19.4792399;141.5769921;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.08416389;-43.83386602;-75.07849236;-43.83400154;-75.07276519;-43.83409667;20250808; 05:07:09.8330;-65;38;297.967145;ACUST0005;14;603.654454;1324.991552;231.268543;92.906447;1;1;3.475854113;2;416.4;73.0100896;530.6443644;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.07269163;-43.83409667;-75.06691849;-43.83397713;-75.06117541;-43.83378144;20250808; 05:10:45.1920;-65;38;249.528745;ACUST0005;15;656.230972;842.473737;196.2153;86.768696;1;1;3.291311284;2;416.4;79.36905252;576.8619195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.06110338;-43.83377729;-75.05542881;-43.83355506;-75.04970249;-43.83373172;20250808; 05:14:21.8770;-65;38;199.302385;ACUST0005;16;124.676038;746.961272;174.664931;84.107732;1;1;3.155860183;2;416.4;15.07917095;109.5968671;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.04962725;-43.83373;-75.04394769;-43.83382831;-75.03821251;-43.83383503;20250808; 05:17:59.9300;-65;38;185.412677;ACUST0005;17;35.638573;1209.561171;168.348453;82.961783;1;1;3.129702177;2;416.4;4.310372251;31.32820075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.03814135;-43.83383667;-75.03255665;-43.83384212;-75.02664771;-43.83399526;20250808; 05:21:35.1940;-65;38;179.499358;ACUST0005;18;13.026889;1844.927255;165.199628;82.22064;1;1;3.168494461;2;416.4;1.575560864;11.45132814;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.02656951;-43.83399846;-75.02095823;-43.83410486;-75.01518483;-43.83393045;20250808; 05:24:59.4370;-65;38;174.353873;ACUST0005;19;19.662996;858.014841;162.5646;81.892448;1;1;3.303002777;2;416.4;2.378176936;17.28481906;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.01510008;-43.83392379;-75.00944291;-43.83388667;-75.00360818;-43.83400308;20250808; 05:28:16.7560;-65;38;171.671348;ACUST0005;20;24.446759;534.358734;160.477866;81.749364;1;1;3.47023811;2;416.4;2.956757882;21.49000112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.00352215;-43.834005;-74.99793891;-43.83390082;-74.99210198;-43.83384463;20250808; 05:31:27.1810;-65;38;167.348201;ACUST0005;21;5.58011;326.800364;157.855893;81.60999;1;1;3.712740701;2;416.4;0.674896588;4.905213412;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-74.99201464;-43.83384;-74.98631047;-43.83397151;-74.98060142;-43.83396438;20250808; 05:34:34.8380;-65;38;163.822232;ACUST0005;22;8.558074;136.472598;155.876488;80.888553;1;1;4.01088042;2;416.4;1.035071878;7.523002122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-74.98051536;-43.83396208;-74.97483684;-43.83376427;-74.96910037;-43.83371624;20250808; 05:37:39.7440;-65;38;161.116162;ACUST0005;23;0;208.760541;0;79.562692;0;1;4.320779943;2;416.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-74.96901203;-43.83371394;-74.96327808;-43.83386875;-74.95745417;-43.83381167;20250808; 05:40:46.0160;-65;38;164.885675;ACUST0005;24;0;90.015782;0;78.1312;0;1;4.688590061;2;416.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-74.95737147;-43.83381473;-74.95171181;-43.83367502;-74.94596877;-43.83363846;20250808; 05:43:50.9340;-65;38;257.743783;ACUST0005;25;0;0;0;0;0;0;5.056679379;2;416.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-74.94588452;-43.83364;-74.94002605;-43.83359028;-74.93450747;-43.8335704;20250808; 05:46:53.1050;-65;38;242.029522;ACUST0005;26;0;0;0;0;0;0;5.456901111;2;416.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-74.9344225;-43.83356833;-74.92874998;-43.83343141;-74.92290456;-43.83353625;20250808; 05:49:55.2570;-65;38;216.523763;ACUST0005;27;0;0;0;0;0;0;5.851834915;2;416.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-74.92281729;-43.8335421;-74.91717804;-43.83382224;-74.91154661;-43.83374405;20250808; 05:52:54.5960;-65;38;149.242484;ACUST0005;28;0;0;0;0;0;0;6.312004753;2;416.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-74.91147107;-43.83374018;-74.9103398;-43.83370795;-74.90916741;-43.83367973;20250808; 05:54:40.8280;-65;38;139.141375;ACUST0005;29;0;0;0;0;0;0;6.5619507;2;416.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.275005;-43.91555167;-75.26988191;-43.91667723;-75.26396066;-43.91690167;20250808; 23:51:13.7510;-65;38;775.249416;ACUST0006;1;616.827463;1245.939111;451.065447;111.391809;1;1;1.090811107;4;377;33.55047379;583.2769892;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.26389608;-43.91690167;-75.25802249;-43.91701051;-75.25235239;-43.916965;20250808; 23:54:35.9780;-65;38;641.195747;ACUST0006;2;896.713108;1175.630542;425.790494;110.839865;1;1;0.924510873;4;377;48.77401126;847.9390967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.25229222;-43.916965;-75.24655991;-43.91716685;-75.24083366;-43.91774738;20250808; 23:57:49.7000;-65;38;542.951184;ACUST0006;3;313.604171;1678.940096;353.235727;103.977748;1;1;1.020184165;4;377;17.05755523;296.5466158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.24077864;-43.91775167;-75.23506552;-43.91776947;-75.2293553;-43.91730095;20250809; 00:01:04.2530;-65;38;380.287052;ACUST0006;4;782.11905;2387.390565;268.107652;98.350515;1;1;1.354336931;4;377;42.54101229;739.5780377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-75.22929309;-43.91729485;-75.22358625;-43.91725175;-75.21784015;-43.91761243;20250809; 00:04:17.7280;-65;38;281.927448;ACUST0006;5;468.963441;2504.115471;221.022611;92.517635;1;1;1.697674422;4;377;25.50785524;443.4555858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
