lance_id;especie;longitud_cm;peso_g;sexo;Ems;Fecha;Lat;Lon;Año
4;M_Cola;43;240;2;1;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;40;190;1;1;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;41;190;2;1;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;43;210;1;1;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;44;240;2;1;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;39;210;1;1;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;42;220;2;1;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;39;190;2;1;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;42;240;1;1;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;45;320;2;2;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;47;320;2;2;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;57;540;1;2;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;51;420;2;2;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;46;270;1;1;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;43;230;2;1;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;42;210;2;1;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;41;200;2;1;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;40;200;2;1;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;41;200;2;1;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;51;430;2;2;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;40;200;2;1;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;41;200;2;1;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;40;200;2;1;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;44;250;2;1;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;43;240;2;1;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;42;220;2;1;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;41;220;2;1;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;40;190;2;1;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;42;200;2;1;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;42;220;2;1;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;42;250;2;1;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;39;180;2;1;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;48;320;1;1;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;42;250;2;1;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;41;210;1;1;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;42;220;1;1;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;40;180;2;1;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;40;180;2;1;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;41;200;1;1;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;41;210;1;1;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;42;220;2;1;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;51;390;2;1;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;40;180;1;1;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;45;260;2;1;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;40;190;1;1;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;41;220;2;1;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;42;240;2;1;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;50;380;2;1;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;38;210;2;1;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;42;230;2;1;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;40;210;2;1;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;41;230;2;1;08-08-2025;-43.90166667;-75.23666667;2025
4;M_Cola;39;180;2;1;08-08-2025;-43.90166667;-75.23666667;2025
5;M_Cola;66;770;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;51;380;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;48;340;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;53;430;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;55;500;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;52;480;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;51;410;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;47;330;1;1;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;50;410;2;1;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;47;270;2;1;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;50;350;1;1;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;54;430;1;1;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;52;420;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;47;310;2;1;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;49;360;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;49;410;2;1;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;50;330;2;1;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;47;310;1;1;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;42;230;1;1;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;48;330;2;1;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;49;340;2;1;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;52;370;2;1;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;54;440;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;47;310;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;46;330;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;53;450;1;1;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;45;290;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;51;390;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;53;410;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;48;330;2;1;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;46;280;2;1;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;46;330;2;1;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;49;350;2;1;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;51;390;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;49;370;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;46;310;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;52;480;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;42;200;2;1;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;55;470;1;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;45;260;1;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;51;420;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;59;620;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;42;220;2;1;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;46;270;2;1;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;51;390;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;50;390;1;1;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;47;320;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;47;290;2;1;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;49;370;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;49;340;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;46;300;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;49;370;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;42;260;2;1;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;51;400;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;51;440;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;49;360;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;44;260;2;1;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;51;400;1;1;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;52;450;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;50;400;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;51;390;2;1;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;56;490;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;54;460;1;1;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;51;400;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;48;320;1;1;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;53;470;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;47;350;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;46;310;1;1;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;49;380;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;43;230;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;45;280;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;52;440;1;1;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;51;450;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;40;220;1;1;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;44;250;2;1;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;48;350;2;1;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;50;410;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;50;380;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;47;280;2;1;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;46;310;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;46;320;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;43;260;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;42;250;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;48;320;2;1;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;40;200;2;1;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;52;400;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;43;240;1;1;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;42;240;2;1;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;49;340;1;1;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;52;460;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;48;330;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;47;300;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;45;260;2;1;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;49;340;1;1;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;44;300;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;47;320;2;1;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;43;240;2;1;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;48;310;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;44;300;2;2;09-08-2025;-44.03166667;-75.22833333;2025
5;M_Cola;39;190;1;1;09-08-2025;-44.03166667;-75.22833333;2025
6;M_Cola;78;1300;2;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;60;780;2;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;44;290;1;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;46;290;2;1;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;53;460;2;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;48;550;1;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;54;470;2;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;48;410;1;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;70;1140;2;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;42;240;1;1;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;48;420;2;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;53;490;2;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;71;1060;2;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;49;370;1;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;48;320;1;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;54;470;1;1;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;41;220;2;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;51;420;2;1;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;48;290;2;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;45;280;1;1;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;65;850;2;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;54;540;2;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;50;360;1;1;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;56;520;2;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;59;740;2;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;42;210;2;1;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;47;320;1;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;45;300;1;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;47;320;2;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;48;340;1;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;54;500;2;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;46;310;2;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;42;230;1;1;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;48;350;2;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;46;340;1;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;55;490;1;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;48;370;1;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;49;350;2;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;41;220;2;1;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;44;280;1;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;45;300;1;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;48;350;1;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;74;1210;1;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;50;330;2;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;54;480;2;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;51;440;2;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;49;350;2;1;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;44;250;2;1;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;44;290;1;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;44;250;1;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;51;430;2;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;45;300;1;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;49;380;2;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;50;430;1;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;55;440;1;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;51;410;2;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;46;340;1;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;42;220;2;1;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;41;230;2;1;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;47;320;2;1;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;42;220;2;1;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;39;190;1;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;49;340;1;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;54;480;2;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;54;510;1;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;44;290;1;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;49;370;1;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;44;260;2;1;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;45;310;1;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;54;520;2;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;52;500;1;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;47;310;2;1;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;67;910;2;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;55;540;2;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;54;540;2;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;49;350;2;1;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;45;280;1;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;52;470;1;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;46;300;1;1;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;49;330;1;1;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;47;310;2;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;44;250;1;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;56;490;2;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;44;250;2;1;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;48;370;1;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;54;490;1;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;40;180;1;1;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;48;350;2;1;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;53;490;1;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;44;240;2;1;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;64;850;1;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;44;280;1;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;41;200;1;1;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;67;860;2;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;46;290;2;1;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;53;540;2;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;79;1490;2;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;55;440;2;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;44;260;2;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;60;710;2;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;44;260;2;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;46;320;1;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;51;430;2;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;56;430;2;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;47;340;2;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;52;410;2;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;49;370;2;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;57;480;2;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;68;900;2;2;09-08-2025;-44.09833333;-75.135;2025
6;M_Cola;49;310;2;2;09-08-2025;-44.09833333;-75.135;2025
7;M_Cola;72;1210;1;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;78;1430;2;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;64;870;1;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;50;380;1;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;47;360;1;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;75;1350;1;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;46;350;2;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;76;1300;2;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;73;1220;2;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;76;1200;1;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;83;1490;2;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;73;1440;1;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;60;610;2;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;51;470;1;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;51;400;1;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;53;490;1;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;66;910;2;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;42;230;1;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;68;960;1;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;45;300;1;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;45;290;1;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;71;1080;2;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;55;490;1;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;53;510;2;3;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;45;290;1;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;37;160;1;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;45;310;1;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;55;520;2;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;47;340;1;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;72;1080;2;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;68;990;1;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;39;180;1;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;48;360;1;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;57;540;2;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;53;480;2;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;71;1160;2;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;72;1130;2;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;64;770;2;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;54;440;1;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;50;430;1;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;51;430;1;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;42;210;2;1;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;73;1210;1;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;53;540;2;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;72;1060;1;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;50;420;1;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;42;200;2;1;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;43;260;2;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;39;170;1;1;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;48;400;1;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;53;490;1;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;60;630;2;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;50;410;1;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;51;460;1;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;68;930;2;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;39;200;2;1;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;71;1080;2;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;41;200;2;1;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;40;230;1;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;43;240;2;1;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;50;410;2;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;43;240;2;1;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;66;880;1;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;52;460;2;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;53;490;1;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;67;940;2;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;42;200;1;1;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;38;190;2;1;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;41;210;2;1;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;50;370;2;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;48;390;2;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;55;520;1;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;43;240;2;1;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;39;180;2;1;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;38;180;1;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;40;200;2;1;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;38;160;2;1;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;45;280;1;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;42;200;2;1;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;38;180;2;1;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;42;220;2;1;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;41;200;2;1;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;52;450;2;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;40;190;1;1;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;48;360;2;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;39;170;1;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;55;520;1;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;39;200;1;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;38;170;2;2;10-08-2025;-44.13166667;-74.98566667;2025
7;M_Cola;36;150;1;1;10-08-2025;-44.13166667;-74.98566667;2025
