"","Lon_S","Lat_S","Lon_M","Lat_M","Lon_E","Lat_E","Fecha","Hora","Minimum_integration_threshold","Frequency","Exclude_below_line_depth_max","Transecta","UBM","NASC_mezcla_MS.MC","NASC_plancton","NASC_Unclassified_regions","P_Card_mezcla_MS.MC","P_Card_plancton","P_Card_Unclassified_regions","N_Card_mezcla_MS.MC","N_Card_plancton","N_Card_Unclassified_regions","Distancia_al_lance_asociado","Lance","Relinga_inferior_media","sA_Merluza_Austral","sA_Merluza_Cola","sA_Merluza_3_Aletas","sA_Reineta","sA_Jibia","sA_Congrio_Dorado","sA_Sierra","sA_Brótula","sA_Tollo_pajarito","sA_Tollo_negro_narigón","sA_Willy","sA_Gutigaudido","sA_Cojinoba_gris","sA_Cojinoba_moteada","sA_Tollo_negro_raspa","sA_Tollo_cacho","sA_Tollo_negro","sA_Tollo_Negro_Peine","sA_Mictofidos","sA_Calamar"
"351",-75.275005,-43.91555167,-75.26988191,-43.91667723,-75.26396066,-43.91690167,20250808," 23:51:13.7510",-65,38,774.749416,"ACUST0006",1,568.978745,0,1245.939111,428.198977,0,111.391809,1,0,1,1.09081110736557,"4",377,30.8211557217449,535.019851425487,0,0.0532621728754856,0.658863722528148,1.98296863308303,0,0,0.442643324281773,0,0,0,0,0,0,0,0,0,0,0
"352",-75.275005,-43.91555167,-75.26988191,-43.91667723,-75.26396066,-43.91690167,20250808," 23:51:13.7510",-65,38,774.749416,"ACUST0006",1,568.978745,0,1245.939111,428.198977,0,111.391809,1,0,1,1.09081110736557,"4",377,30.8211557217449,535.019851425487,0,0.0532621728754856,0.658863722528148,1.98296863308303,0,0,0.442643324281773,0,0,0,0,0,0,0,0,0,0,0
"353",-75.26389608,-43.91690167,-75.25802249,-43.91701051,-75.25235239,-43.916965,20250808," 23:54:35.9780",-65,38,640.695747,"ACUST0006",2,850.772056,0,1175.630542,412.389641,0,110.839865,1,0,1,0.924510872901196,"4",377,46.085689935017,799.994627212438,0,0.0796408806524123,0.985173609321885,2.96505680708962,0,0,0.661867555481143,0,0,0,0,0,0,0,0,0,0,0
"354",-75.26389608,-43.91690167,-75.25802249,-43.91701051,-75.25235239,-43.916965,20250808," 23:54:35.9780",-65,38,640.695747,"ACUST0006",2,850.772056,0,1175.630542,412.389641,0,110.839865,1,0,1,0.924510872901196,"4",377,46.085689935017,799.994627212438,0,0.0796408806524123,0.985173609321885,2.96505680708962,0,0,0.661867555481143,0,0,0,0,0,0,0,0,0,0,0
"355",-75.25229222,-43.916965,-75.24655991,-43.91716685,-75.24083366,-43.91774738,20250808," 23:57:49.7000",-65,38,542.451184,"ACUST0006",3,311.238479,0,1678.940096,352.996786,0,103.977748,1,0,1,1.02018416458981,"4",377,16.8595570786358,292.662540131397,0,0.0291350737082476,0.360406684203887,1.08470860588206,0,0,0.242131426172981,0,0,0,0,0,0,0,0,0,0,0
"356",-75.25229222,-43.916965,-75.24655991,-43.91716685,-75.24083366,-43.91774738,20250808," 23:57:49.7000",-65,38,542.451184,"ACUST0006",3,311.238479,0,1678.940096,352.996786,0,103.977748,1,0,1,1.02018416458981,"4",377,16.8595570786358,292.662540131397,0,0.0291350737082476,0.360406684203887,1.08470860588206,0,0,0.242131426172981,0,0,0,0,0,0,0,0,0,0,0
"357",-75.24077864,-43.91775167,-75.23506552,-43.91776947,-75.2293553,-43.91730095,20250809," 00:01:04.2530",-65,38,379.787052,"ACUST0006",4,751.211971,0,2387.390565,267.8714,0,98.350515,1,0,1,1.35433693059787,"4",377,40.6925941288544,706.376680403882,0,0.0703210483996837,0.869885421854849,2.61807631371094,0,0,0.584413683297964,0,0,0,0,0,0,0,0,0,0,0
"358",-75.24077864,-43.91775167,-75.23506552,-43.91776947,-75.2293553,-43.91730095,20250809," 00:01:04.2530",-65,38,379.787052,"ACUST0006",4,751.211971,0,2387.390565,267.8714,0,98.350515,1,0,1,1.35433693059787,"4",377,40.6925941288544,706.376680403882,0,0.0703210483996837,0.869885421854849,2.61807631371094,0,0,0.584413683297964,0,0,0,0,0,0,0,0,0,0,0
"359",-75.22929309,-43.91729485,-75.22358625,-43.91725175,-75.21784015,-43.91761243,20250809," 00:04:17.7280",-65,38,281.427448,"ACUST0006",5,424.461703,0,2504.115471,220.779354,0,92.517635,1,0,1,1.69767442227993,"4",377,22.9927749692654,399.128155964541,0,0.0397339141450865,0.491516458508863,1.47930700468258,0,0,0.330214688856651,0,0,0,0,0,0,0,0,0,0,0
"360",-75.22929309,-43.91729485,-75.22358625,-43.91725175,-75.21784015,-43.91761243,20250809," 00:04:17.7280",-65,38,281.427448,"ACUST0006",5,424.461703,0,2504.115471,220.779354,0,92.517635,1,0,1,1.69767442227993,"4",377,22.9927749692654,399.128155964541,0,0.0397339141450865,0.491516458508863,1.47930700468258,0,0,0.330214688856651,0,0,0,0,0,0,0,0,0,0,0
"361",-75.21778692,-43.91760923,-75.21211288,-43.91741607,-75.20639086,-43.9172139,20250809," 00:07:31.1300",-65,38,232.954251,"ACUST0006",6,437.381317,0,2563.331815,195.874985,0,86.915196,1,0,1,2.14154712347411,"4",377,23.6926208571093,411.276676491006,0,0.0409433208591326,0.506477061252761,1.52433362393449,0,0,0.340265645838176,0,0,0,0,0,0,0,0,0,0,0
"362",-75.21778692,-43.91760923,-75.21211288,-43.91741607,-75.20639086,-43.9172139,20250809," 00:07:31.1300",-65,38,232.954251,"ACUST0006",6,437.381317,0,2563.331815,195.874985,0,86.915196,1,0,1,2.14154712347411,"4",377,23.6926208571093,411.276676491006,0,0.0409433208591326,0.506477061252761,1.52433362393449,0,0,0.340265645838176,0,0,0,0,0,0,0,0,0,0,0
"363",-75.20633158,-43.91721333,-75.20069351,-43.91737239,-75.19482371,-43.91766585,20250809," 00:10:44.5720",-65,38,206.909564,"ACUST0006",7,157.563079,0,2166.474569,173.296096,0,74.795202,1,0,1,2.59043348110054,"4",377,8.53507488026921,148.159093564597,0,0.0147494999175967,0.182454261561101,0.549128849073235,0,0,0.122577944581448,0,0,0,0,0,0,0,0,0,0,0
"364",-75.20633158,-43.91721333,-75.20069351,-43.91737239,-75.19482371,-43.91766585,20250809," 00:10:44.5720",-65,38,206.909564,"ACUST0006",7,157.563079,0,2166.474569,173.296096,0,74.795202,1,0,1,2.59043348110054,"4",377,8.53507488026921,148.159093564597,0,0.0147494999175967,0.182454261561101,0.549128849073235,0,0,0.122577944581448,0,0,0,0,0,0,0,0,0,0,0
"365",-75.1947647,-43.91767366,-75.189087,-43.91771191,-75.18333432,-43.9173193,20250809," 00:13:57.9670",-65,38,184.848195,"ACUST0006",8,621.547584,0,1442.199703,143.775071,0,47.125829,1,0,1,3.08708383190658,"4",377,33.6687706584511,584.451174965332,0,0.0581831485978416,0.719737175634947,2.16617821644733,0,0,0.483539835536501,0,0,0,0,0,0,0,0,0,0,0
"366",-75.1947647,-43.91767366,-75.189087,-43.91771191,-75.18333432,-43.9173193,20250809," 00:13:57.9670",-65,38,184.848195,"ACUST0006",8,621.547584,0,1442.199703,143.775071,0,47.125829,1,0,1,3.08708383190658,"4",377,33.6687706584511,584.451174965332,0,0.0581831485978416,0.719737175634947,2.16617821644733,0,0,0.483539835536501,0,0,0,0,0,0,0,0,0,0,0
"367",-75.18327519,-43.91730907,-75.17759936,-43.91698448,-75.17184932,-43.91701643,20250809," 00:17:10.3700",-65,38,175.23929,"ACUST0006",9,21.894457,0,1549.849145,139.080118,0,49.834872,1,0,1,3.51228840961387,"4",377,1.18600646257893,20.5877095306639,0,0.002049542911746,0.0253532554045626,0.076305172822203,0,0,0.0170330356186229,0,0,0,0,0,0,0,0,0,0,0
"368",-75.18327519,-43.91730907,-75.17759936,-43.91698448,-75.17184932,-43.91701643,20250809," 00:17:10.3700",-65,38,175.23929,"ACUST0006",9,21.894457,0,1549.849145,139.080118,0,49.834872,1,0,1,3.51228840961387,"4",377,1.18600646257893,20.5877095306639,0,0.002049542911746,0.0253532554045626,0.076305172822203,0,0,0.0170330356186229,0,0,0,0,0,0,0,0,0,0,0
"369",-75.17179462,-43.91701815,-75.16600315,-43.91721833,-75.16032312,-43.91721191,20250809," 00:20:22.7700",-65,38,164.238356,"ACUST0006",10,0,0,1218.213881,0,0,46.973803,0,0,1,4.01383864165052,"4",377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"370",-75.17179462,-43.91701815,-75.16600315,-43.91721833,-75.16032312,-43.91721191,20250809," 00:20:22.7700",-65,38,164.238356,"ACUST0006",10,0,0,1218.213881,0,0,46.973803,0,0,1,4.01383864165052,"4",377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"371",-75.160271,-43.9172071,-75.15453488,-43.91697926,-75.14874823,-43.9170328,20250809," 00:23:35.1770",-65,38,153.314358,"ACUST0006",11,0,0,237.795577,0,0,45.486053,0,0,1,4.48167221759715,"4",377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"372",-75.160271,-43.9172071,-75.15453488,-43.91697926,-75.14874823,-43.9170328,20250809," 00:23:35.1770",-65,38,153.314358,"ACUST0006",11,0,0,237.795577,0,0,45.486053,0,0,1,4.48167221759715,"4",377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"373",-75.14868911,-43.91703439,-75.14300885,-43.91724833,-75.13722885,-43.91729551,20250809," 00:26:46.6040",-65,38,148.828589,"ACUST0006",12,0,0,122.645921,0,0,44.495865,0,0,1,4.98773914681518,"4",377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"374",-75.14868911,-43.91703439,-75.14300885,-43.91724833,-75.13722885,-43.91729551,20250809," 00:26:46.6040",-65,38,148.828589,"ACUST0006",12,0,0,122.645921,0,0,44.495865,0,0,1,4.98773914681518,"4",377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"375",-75.13716379,-43.91728817,-75.13141865,-43.91710443,-75.12570273,-43.91712248,20250809," 00:29:58.0210",-65,38,143.582762,"ACUST0006",13,0,0,161.970154,0,0,59.017738,0,0,1,5.47139378142605,"4",377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"376",-75.13716379,-43.91728817,-75.13141865,-43.91710443,-75.12570273,-43.91712248,20250809," 00:29:58.0210",-65,38,143.582762,"ACUST0006",13,0,0,161.970154,0,0,59.017738,0,0,1,5.47139378142605,"4",377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"377",-75.12564187,-43.91712088,-75.11990592,-43.917215,-75.11403103,-43.91727592,20250809," 00:33:10.3910",-65,38,156.668741,"ACUST0006",14,0,0,559.341598,0,0,59.017738,0,0,1,5.96938737289894,"4",377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"378",-75.12564187,-43.91712088,-75.11990592,-43.917215,-75.11403103,-43.91727592,20250809," 00:33:10.3910",-65,38,156.668741,"ACUST0006",14,0,0,559.341598,0,0,59.017738,0,0,1,5.96938737289894,"4",377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"379",-75.1139666,-43.91726791,-75.10832015,-43.91695653,-75.10253763,-43.91675876,20250809," 00:36:22.7810",-65,38,159.926687,"ACUST0006",15,0,0,942.550424,0,0,59.017738,0,0,1,6.448274225153,"4",377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"380",-75.1139666,-43.91726791,-75.10832015,-43.91695653,-75.10253763,-43.91675876,20250809," 00:36:22.7810",-65,38,159.926687,"ACUST0006",15,0,0,942.550424,0,0,59.017738,0,0,1,6.448274225153,"4",377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"381",-75.10248914,-43.91676516,-75.09673182,-43.9167425,-75.09093473,-43.91674213,20250809," 00:39:34.1970",-65,38,153.122326,"ACUST0006",16,0,0,658.580243,0,0,59.017738,0,0,1,6.92135693113672,"5",385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"382",-75.10248914,-43.91676516,-75.09673182,-43.9167425,-75.09093473,-43.91674213,20250809," 00:39:34.1970",-65,38,153.122326,"ACUST0006",16,0,0,658.580243,0,0,59.017738,0,0,1,6.92135693113672,"5",385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"383",-75.09088665,-43.91674733,-75.08522728,-43.91642833,-75.07935124,-43.91627651,20250809," 00:42:45.6020",-65,38,134.318754,"ACUST0006",17,0,0,583.482169,0,0,59.017738,0,0,1,6.91531022978608,"5",385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"384",-75.09088665,-43.91674733,-75.08522728,-43.91642833,-75.07935124,-43.91627651,20250809," 00:42:45.6020",-65,38,134.318754,"ACUST0006",17,0,0,583.482169,0,0,59.017738,0,0,1,6.91531022978608,"5",385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"385",-75.07929537,-43.91627482,-75.07355344,-43.91637538,-75.06779257,-43.91637099,20250809," 00:45:58.9300",-65,38,134.063212,"ACUST0006",18,0,0,388.379642,0,0,59.017738,0,0,1,6.92809851220692,"5",385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"386",-75.07929537,-43.91627482,-75.07355344,-43.91637538,-75.06779257,-43.91637099,20250809," 00:45:58.9300",-65,38,134.063212,"ACUST0006",18,0,0,388.379642,0,0,59.017738,0,0,1,6.92809851220692,"5",385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"387",-75.06773227,-43.91637,-75.06203245,-43.91607486,-75.05625912,-43.91582642,20250809," 00:49:12.2480",-65,38,133.94457,"ACUST0006",19,0,0,301.221519,0,0,59.017738,0,0,1,6.98924777575819,"5",385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"388",-75.06773227,-43.91637,-75.06203245,-43.91607486,-75.05625912,-43.91582642,20250809," 00:49:12.2480",-65,38,133.94457,"ACUST0006",19,0,0,301.221519,0,0,59.017738,0,0,1,6.98924777575819,"5",385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"389",-75.05619799,-43.9158227,-75.0505424,-43.91581802,-75.04472864,-43.91578965,20250809," 00:52:24.6160",-65,38,135.53631,"ACUST0006",20,0,0,94.171941,0,0,59.017738,0,0,1,7.08035785755835,"5",385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"390",-75.05619799,-43.9158227,-75.0505424,-43.91581802,-75.04472864,-43.91578965,20250809," 00:52:24.6160",-65,38,135.53631,"ACUST0006",20,0,0,94.171941,0,0,59.017738,0,0,1,7.08035785755835,"5",385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"391",-75.04467098,-43.91578644,-75.03903249,-43.91551498,-75.03317957,-43.91543762,20250809," 00:55:36.0480",-65,38,136.820567,"ACUST0006",21,0,0,124.940741,0,0,59.017738,0,0,1,7.20501438263839,"5",385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"392",-75.04467098,-43.91578644,-75.03903249,-43.91551498,-75.03317957,-43.91543762,20250809," 00:55:36.0480",-65,38,136.820567,"ACUST0006",21,0,0,124.940741,0,0,59.017738,0,0,1,7.20501438263839,"5",385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"393",-75.03312028,-43.91543923,-75.03185486,-43.9154879,-75.0306541,-43.91555479,20250809," 00:57:32.4500",-65,38,136.751312,"ACUST0006",22,0,0,0.710835,0,0,59.017738,0,0,1,7.29104937529303,"5",385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"394",-75.03312028,-43.91543923,-75.03185486,-43.9154879,-75.0306541,-43.91555479,20250809," 00:57:32.4500",-65,38,136.751312,"ACUST0006",22,0,0,0.710835,0,0,59.017738,0,0,1,7.29104937529303,"5",385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"395",-75.28716833,-44.000805,-75.28146599,-44.00069538,-75.27592278,-44.0007,20250809," 04:25:30.2940",-65,38,698.488257,"ACUST0007",1,2461.508063,0,811.797269,431.828834,0,124.397825,1,0,1,4.40022425209551,"5",385,312.858387326066,2096.94087146094,0,11.1186100564585,8.40551282493101,0,0,0,32.1846813316023,0,0,0,0,0,0,0,0,0,0,0
"396",-75.28716833,-44.000805,-75.28146599,-44.00069538,-75.27592278,-44.0007,20250809," 04:25:30.2940",-65,38,698.488257,"ACUST0007",1,2461.508063,0,811.797269,431.828834,0,124.397825,1,0,1,4.40022425209551,"5",385,312.858387326066,2096.94087146094,0,11.1186100564585,8.40551282493101,0,0,0,32.1846813316023,0,0,0,0,0,0,0,0,0,0,0
"397",-75.27586407,-44.0007,-75.27000738,-44.00050791,-75.26435415,-44.00021748,20250809," 04:28:50.9800",-65,38,573.73625,"ACUST0007",2,1547.481572,0,879.900114,379.204027,0,110.160341,1,0,1,3.97180067060252,"5",385,196.685355741906,1318.28833101792,0,6.98996051536536,5.2843118392785,0,0,0,20.2336128855276,0,0,0,0,0,0,0,0,0,0,0
"398",-75.27586407,-44.0007,-75.27000738,-44.00050791,-75.26435415,-44.00021748,20250809," 04:28:50.9800",-65,38,573.73625,"ACUST0007",2,1547.481572,0,879.900114,379.204027,0,110.160341,1,0,1,3.97180067060252,"5",385,196.685355741906,1318.28833101792,0,6.98996051536536,5.2843118392785,0,0,0,20.2336128855276,0,0,0,0,0,0,0,0,0,0,0
"399",-75.26430117,-44.00021667,-75.2585564,-44.00037861,-75.25289202,-44.00058667,20250809," 04:32:12.5770",-65,38,481.06233,"ACUST0007",3,794.735678,0,1146.464911,319.963516,0,94.578893,1,0,1,3.55350188531945,"5",385,101.011134721425,677.029561778211,0,3.58981399836154,2.71384889380281,0,0,0,10.3913186081994,0,0,0,0,0,0,0,0,0,0,0
"400",-75.26430117,-44.00021667,-75.2585564,-44.00037861,-75.25289202,-44.00058667,20250809," 04:32:12.5770",-65,38,481.06233,"ACUST0007",3,794.735678,0,1146.464911,319.963516,0,94.578893,1,0,1,3.55350188531945,"5",385,101.011134721425,677.029561778211,0,3.58981399836154,2.71384889380281,0,0,0,10.3913186081994,0,0,0,0,0,0,0,0,0,0,0
"401",-75.25284216,-44.00058667,-75.24715913,-44.00062646,-75.24133758,-44.00056383,20250809," 04:35:36.9830",-65,38,425.539375,"ACUST0007",4,735.109613,0,1819.382312,298.701107,0,94.060555,1,0,1,3.12683300037871,"5",385,93.4326446003068,626.234549329419,0,3.32048359237942,2.51023889487929,0,0,0,9.61169658301561,0,0,0,0,0,0,0,0,0,0,0
"402",-75.25284216,-44.00058667,-75.24715913,-44.00062646,-75.24133758,-44.00056383,20250809," 04:35:36.9830",-65,38,425.539375,"ACUST0007",4,735.109613,0,1819.382312,298.701107,0,94.060555,1,0,1,3.12683300037871,"5",385,93.4326446003068,626.234549329419,0,3.32048359237942,2.51023889487929,0,0,0,9.61169658301561,0,0,0,0,0,0,0,0,0,0,0
"403",-75.24127109,-44.000565,-75.23556569,-44.00039527,-75.22982354,-44.00019571,20250809," 04:39:04.2790",-65,38,388.739943,"ACUST0007",5,414.679198,0,2341.940907,281.036457,0,91.62038,1,0,1,2.75986111974677,"5",385,52.7058461006335,353.262202103477,0,1.87310225401726,1.4160389597802,0,0,0,5.4220085820919,0,0,0,0,0,0,0,0,0,0,0
"404",-75.24127109,-44.000565,-75.23556569,-44.00039527,-75.22982354,-44.00019571,20250809," 04:39:04.2790",-65,38,388.739943,"ACUST0007",5,414.679198,0,2341.940907,281.036457,0,91.62038,1,0,1,2.75986111974677,"5",385,52.7058461006335,353.262202103477,0,1.87310225401726,1.4160389597802,0,0,0,5.4220085820919,0,0,0,0,0,0,0,0,0,0,0
"405",-75.22977141,-44.00019411,-75.22418967,-44.0001712,-75.21837636,-44.00050976,20250809," 04:42:30.5820",-65,38,366.225941,"ACUST0007",6,610.297166,0,5639.373272,269.743893,0,91.952427,1,0,1,2.44106437668137,"5",385,77.5689464578562,519.907730695166,0,2.75670687791517,2.08403162798498,0,0,0,7.97975034107779,0,0,0,0,0,0,0,0,0,0,0
"406",-75.22977141,-44.00019411,-75.22418967,-44.0001712,-75.21837636,-44.00050976,20250809," 04:42:30.5820",-65,38,366.225941,"ACUST0007",6,610.297166,0,5639.373272,269.743893,0,91.952427,1,0,1,2.44106437668137,"5",385,77.5689464578562,519.907730695166,0,2.75670687791517,2.08403162798498,0,0,0,7.97975034107779,0,0,0,0,0,0,0,0,0,0,0
"407",-75.21831399,-44.00051,-75.21258135,-44.00065167,-75.20674796,-44.00051306,20250809," 04:45:56.8700",-65,38,343.778956,"ACUST0007",7,849.562806,0,19855.336609,251.933567,0,83.187056,1,0,1,2.12111022555959,"5",385,107.979678560723,723.736394591872,0,3.83746764854076,2.90107157021219,0,0,0,11.1081936286519,0,0,0,0,0,0,0,0,0,0,0
"408",-75.21831399,-44.00051,-75.21258135,-44.00065167,-75.20674796,-44.00051306,20250809," 04:45:56.8700",-65,38,343.778956,"ACUST0007",7,849.562806,0,19855.336609,251.933567,0,83.187056,1,0,1,2.12111022555959,"5",385,107.979678560723,723.736394591872,0,3.83746764854076,2.90107157021219,0,0,0,11.1081936286519,0,0,0,0,0,0,0,0,0,0,0
"409",-75.20669636,-44.00051124,-75.20095715,-44.00052704,-75.19526064,-44.00074667,20250809," 04:49:24.0940",-65,38,330.151848,"ACUST0007",8,2934.65226,0,5142.818071,238.977633,0,74.210217,1,0,1,1.94020713872807,"5",385,372.995151723131,2500.00898230624,0,13.255798191649,10.0211969966408,0,0,0,38.3711307823437,0,0,0,0,0,0,0,0,0,0,0
"410",-75.20669636,-44.00051124,-75.20095715,-44.00052704,-75.19526064,-44.00074667,20250809," 04:49:24.0940",-65,38,330.151848,"ACUST0007",8,2934.65226,0,5142.818071,238.977633,0,74.210217,1,0,1,1.94020713872807,"5",385,372.995151723131,2500.00898230624,0,13.255798191649,10.0211969966408,0,0,0,38.3711307823437,0,0,0,0,0,0,0,0,0,0,0
"411",-75.19520607,-44.00074611,-75.18939422,-44.00056398,-75.18367486,-44.00013464,20250809," 04:52:53.2540",-65,38,314.942765,"ACUST0007",9,1242.985127,0,6524.357415,210.613402,0,75.973878,1,0,1,1.86629042029193,"5",385,157.983769441549,1058.89001730415,0,5.61455277796122,4.24452293423058,0,0,0,16.2522645421114,0,0,0,0,0,0,0,0,0,0,0
"412",-75.19520607,-44.00074611,-75.18939422,-44.00056398,-75.18367486,-44.00013464,20250809," 04:52:53.2540",-65,38,314.942765,"ACUST0007",9,1242.985127,0,6524.357415,210.613402,0,75.973878,1,0,1,1.86629042029193,"5",385,157.983769441549,1058.89001730415,0,5.61455277796122,4.24452293423058,0,0,0,16.2522645421114,0,0,0,0,0,0,0,0,0,0,0
"413",-75.18362613,-44.00012556,-75.17795586,-44.00024109,-75.17224371,-44.00040715,20250809," 04:56:25.1990",-65,38,239.822929,"ACUST0007",10,970.110692,0,5742.811371,190.937319,0,76.942627,1,0,1,1.93943569651926,"5",385,123.301349765635,826.430264630849,0,4.38198137884757,3.31271629200781,0,0,0,12.6843799326609,0,0,0,0,0,0,0,0,0,0,0
"414",-75.18362613,-44.00012556,-75.17795586,-44.00024109,-75.17224371,-44.00040715,20250809," 04:56:25.1990",-65,38,239.822929,"ACUST0007",10,970.110692,0,5742.811371,190.937319,0,76.942627,1,0,1,1.93943569651926,"5",385,123.301349765635,826.430264630849,0,4.38198137884757,3.31271629200781,0,0,0,12.6843799326609,0,0,0,0,0,0,0,0,0,0,0
"415",-75.17219922,-44.00040875,-75.16641035,-44.0003024,-75.16070066,-44.00028892,20250809," 04:59:58.0930",-65,38,238.758547,"ACUST0007",11,3062.824868,0,5684.372694,186.145723,0,75.090889,1,0,1,2.11063500792364,"5",385,389.285927301328,2609.19829773321,0,13.8347527235039,10.458878480014,0,0,0,40.0470117619464,0,0,0,0,0,0,0,0,0,0,0
"416",-75.17219922,-44.00040875,-75.16641035,-44.0003024,-75.16070066,-44.00028892,20250809," 04:59:58.0930",-65,38,238.758547,"ACUST0007",11,3062.824868,0,5684.372694,186.145723,0,75.090889,1,0,1,2.11063500792364,"5",385,389.285927301328,2609.19829773321,0,13.8347527235039,10.458878480014,0,0,0,40.0470117619464,0,0,0,0,0,0,0,0,0,0,0
"417",-75.16064885,-44.00029167,-75.15495476,-44.00065344,-75.14912333,-44.00053167,20250809," 05:03:31.9430",-65,38,251.292297,"ACUST0007",12,2505.091075,0,5154.124733,190.559745,0,72.302756,1,0,1,2.37097033171361,"5",385,318.397800766993,2134.06892338078,0,11.3154741345406,8.55433929916512,0,0,0,32.7545374185175,0,0,0,0,0,0,0,0,0,0,0
"418",-75.16064885,-44.00029167,-75.15495476,-44.00065344,-75.14912333,-44.00053167,20250809," 05:03:31.9430",-65,38,251.292297,"ACUST0007",12,2505.091075,0,5154.124733,190.559745,0,72.302756,1,0,1,2.37097033171361,"5",385,318.397800766993,2134.06892338078,0,11.3154741345406,8.55433929916512,0,0,0,32.7545374185175,0,0,0,0,0,0,0,0,0,0,0
"419",-75.14907042,-44.00053167,-75.14339334,-44.00027969,-75.13764405,-44.0004,20250809," 05:07:05.7860",-65,38,218.179105,"ACUST0007",13,1200.583371,0,5979.212498,171.385969,0,69.465338,1,0,1,2.70939260384239,"5",385,152.594493980153,1022.76826880589,0,5.42302442273881,4.09973019143403,0,0,0,15.6978535997815,0,0,0,0,0,0,0,0,0,0,0
"420",-75.14907042,-44.00053167,-75.14339334,-44.00027969,-75.13764405,-44.0004,20250809," 05:07:05.7860",-65,38,218.179105,"ACUST0007",13,1200.583371,0,5979.212498,171.385969,0,69.465338,1,0,1,2.70939260384239,"5",385,152.594493980153,1022.76826880589,0,5.42302442273881,4.09973019143403,0,0,0,15.6978535997815,0,0,0,0,0,0,0,0,0,0,0
"421",-75.13759279,-44.00040253,-75.13181355,-44.00064888,-75.12606305,-44.00070316,20250809," 05:10:40.5440",-65,38,191.037638,"ACUST0007",14,580.922948,0,2087.082334,158.514213,0,66.91906,1,0,1,3.09093832043444,"5",385,73.8354748472681,494.884047361652,0,2.62402379612288,1.98372508427194,0,0,0,7.59567691068537,0,0,0,0,0,0,0,0,0,0,0
"422",-75.13759279,-44.00040253,-75.13181355,-44.00064888,-75.12606305,-44.00070316,20250809," 05:10:40.5440",-65,38,191.037638,"ACUST0007",14,580.922948,0,2087.082334,158.514213,0,66.91906,1,0,1,3.09093832043444,"5",385,73.8354748472681,494.884047361652,0,2.62402379612288,1.98372508427194,0,0,0,7.59567691068537,0,0,0,0,0,0,0,0,0,0,0
"423",-75.12601095,-44.00069824,-75.12026695,-44.00044925,-75.11450687,-44.0004011,20250809," 05:14:14.3330",-65,38,178.328783,"ACUST0007",15,354.683089,0,456.872728,152.392111,0,65.083437,1,0,1,3.49887091316355,"5",385,45.0803232800004,302.151951854126,0,1.60210036257402,1.21116534135669,0,0,0,4.63754816194292,0,0,0,0,0,0,0,0,0,0,0
"424",-75.12601095,-44.00069824,-75.12026695,-44.00044925,-75.11450687,-44.0004011,20250809," 05:14:14.3330",-65,38,178.328783,"ACUST0007",15,354.683089,0,456.872728,152.392111,0,65.083437,1,0,1,3.49887091316355,"5",385,45.0803232800004,302.151951854126,0,1.60210036257402,1.21116534135669,0,0,0,4.63754816194292,0,0,0,0,0,0,0,0,0,0,0
